student_dim_id,sis_user_id,student_label,grade_level,attendance_category,course_id,course_name,course_track,section_id,section_label,teacher_id,teacher_label,boy_assignment_label,eoy_assignment_label,assignment_01_score,assignment_02_score,observed_growth_delta,modeled_assignment_02_growth_delta,posterior_readiness_after_assignment_02,assignment_02_generation_mode,academic_profile_status
1704,SYN-SIS-000615,Synthetic Student 615,9,high,MATH-ALG1,Algebra 1,regular,Y05-SEC-001,Algebra 1 - Synthetic Section 06-01,TCH-001,Teacher 01,Assignment 11,Assignment 12,87.4,88.92,1.519999999999996,1.52,86.8295,school_year_growth_from_latent_readiness,updated_assignment_12
1710,SYN-SIS-000621,Synthetic Student 621,9,normal,MATH-ALG1,Algebra 1,regular,Y05-SEC-001,Algebra 1 - Synthetic Section 06-01,TCH-001,Teacher 01,Assignment 11,Assignment 12,29.0,32.08,3.0799999999999983,3.08,32.302,school_year_growth_from_latent_readiness,updated_assignment_12
1713,SYN-SIS-000624,Synthetic Student 624,9,high,MATH-ALG1,Algebra 1,regular,Y05-SEC-001,Algebra 1 - Synthetic Section 06-01,TCH-001,Teacher 01,Assignment 11,Assignment 12,0.0,51.68,,,50.6434,first_present_evidence_from_latent,initialized_assignment_12
1948,SYN-SIS-000635,Synthetic Student 635,9,high,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,79.02,80.15,1.1300000000000097,1.13,78.4865,school_year_growth_from_latent_readiness,updated_assignment_14
1950,SYN-SIS-000637,Synthetic Student 637,9,normal,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,50.39,61.06,10.670000000000002,10.67,59.1685,school_year_growth_from_latent_readiness,updated_assignment_14
1959,SYN-SIS-000646,Synthetic Student 646,9,high,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,28.68,37.79,9.11,9.11,37.0903,school_year_growth_from_latent_readiness,updated_assignment_14
1960,SYN-SIS-000647,Synthetic Student 647,9,normal,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,54.46,63.14,8.68,8.68,61.3793,school_year_growth_from_latent_readiness,updated_assignment_14
1961,SYN-SIS-000648,Synthetic Student 648,9,normal,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,5.31,21.01,15.700000000000003,15.7,20.3099,school_year_growth_from_latent_readiness,updated_assignment_14
1964,SYN-SIS-000651,Synthetic Student 651,9,normal,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,20.87,31.8,10.93,10.93,31.1595,school_year_growth_from_latent_readiness,updated_assignment_14
1971,SYN-SIS-000658,Synthetic Student 658,9,high,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,31.52,40.98,9.459999999999997,9.46,40.1017,school_year_growth_from_latent_readiness,updated_assignment_14
1981,SYN-SIS-000668,Synthetic Student 668,9,normal,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,18.05,28.74,10.689999999999998,10.69,28.2601,school_year_growth_from_latent_readiness,updated_assignment_14
1985,SYN-SIS-000672,Synthetic Student 672,9,high,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,31.74,29.35,-2.389999999999997,-2.39,30.3009,school_year_growth_from_latent_readiness,updated_assignment_14
1986,SYN-SIS-000673,Synthetic Student 673,9,high,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,63.01,69.61,6.600000000000001,6.6,67.7981,school_year_growth_from_latent_readiness,updated_assignment_14
1993,SYN-SIS-000680,Synthetic Student 680,9,at_risk,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,76.36,78.95,2.5900000000000034,2.59,77.1763,school_year_growth_from_latent_readiness,updated_assignment_14
1994,SYN-SIS-000681,Synthetic Student 681,9,normal,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,50.82,54.61,3.789999999999999,3.79,53.7673,school_year_growth_from_latent_readiness,updated_assignment_14
2006,SYN-SIS-000693,Synthetic Student 693,9,high,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,TCH-001,Teacher 01,Assignment 13,Assignment 14,36.89,42.68,5.789999999999999,5.79,42.1363,school_year_growth_from_latent_readiness,updated_assignment_14
1,SYN-SIS-000001,Synthetic Student 001,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-014,Honors Algebra 2 - Synthetic Section 01-14,TCH-003,Teacher 03,Assignment 01,Assignment 02,0.0,44.19,,,44.9364,first_present_evidence_from_latent,initialized_assignment_02
16,SYN-SIS-000016,Synthetic Student 016,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-015,Honors Algebra 2 - Synthetic Section 01-15,TCH-003,Teacher 03,Assignment 01,Assignment 02,81.41,81.33,-0.0799999999999983,-0.08,79.9247,school_year_growth_from_latent_readiness,updated_assignment_02
31,SYN-SIS-000031,Synthetic Student 031,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-012,Honors Algebra 2 - Synthetic Section 01-12,TCH-003,Teacher 03,Assignment 01,Assignment 02,64.38,68.12,3.740000000000009,3.74,66.8669,school_year_growth_from_latent_readiness,updated_assignment_02
45,SYN-SIS-000045,Synthetic Student 045,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-012,Honors Algebra 2 - Synthetic Section 01-12,TCH-003,Teacher 03,Assignment 01,Assignment 02,35.67,45.86,10.189999999999998,10.19,44.8619,school_year_growth_from_latent_readiness,updated_assignment_02
55,SYN-SIS-000055,Synthetic Student 055,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-013,Honors Algebra 2 - Synthetic Section 01-13,TCH-003,Teacher 03,Assignment 01,Assignment 02,69.54,72.02,2.4799999999999898,2.48,70.7367,school_year_growth_from_latent_readiness,updated_assignment_02
57,SYN-SIS-000057,Synthetic Student 057,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-014,Honors Algebra 2 - Synthetic Section 01-14,TCH-003,Teacher 03,Assignment 01,Assignment 02,72.56,76.85,4.289999999999992,4.29,75.1537,school_year_growth_from_latent_readiness,updated_assignment_02
92,SYN-SIS-000092,Synthetic Student 092,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-012,Honors Algebra 2 - Synthetic Section 01-12,TCH-003,Teacher 03,Assignment 01,Assignment 02,54.48,60.48,6.0,6.0,59.3093,school_year_growth_from_latent_readiness,updated_assignment_02
112,SYN-SIS-000112,Synthetic Student 112,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-014,Honors Algebra 2 - Synthetic Section 01-14,TCH-003,Teacher 03,Assignment 01,Assignment 02,10.69,17.96,7.270000000000001,7.27,18.5077,school_year_growth_from_latent_readiness,updated_assignment_02
127,SYN-SIS-000127,Synthetic Student 127,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-013,Honors Algebra 2 - Synthetic Section 01-13,TCH-003,Teacher 03,Assignment 01,Assignment 02,24.61,31.77,7.16,7.16,31.7258,school_year_growth_from_latent_readiness,updated_assignment_02
160,SYN-SIS-000160,Synthetic Student 160,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-015,Honors Algebra 2 - Synthetic Section 01-15,TCH-003,Teacher 03,Assignment 01,Assignment 02,11.89,30.8,18.91,18.91,29.489,school_year_growth_from_latent_readiness,updated_assignment_02
173,SYN-SIS-000173,Synthetic Student 173,9,at_risk,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-013,Honors Algebra 2 - Synthetic Section 01-13,TCH-003,Teacher 03,Assignment 01,Assignment 02,37.89,40.81,2.9200000000000017,2.92,40.8429,school_year_growth_from_latent_readiness,updated_assignment_02
177,SYN-SIS-000177,Synthetic Student 177,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-015,Honors Algebra 2 - Synthetic Section 01-15,TCH-003,Teacher 03,Assignment 01,Assignment 02,77.14,80.89,3.75,3.75,79.0772,school_year_growth_from_latent_readiness,updated_assignment_02
196,SYN-SIS-000196,Synthetic Student 196,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-014,Honors Algebra 2 - Synthetic Section 01-14,TCH-003,Teacher 03,Assignment 01,Assignment 02,19.78,26.01,6.23,6.23,26.3214,school_year_growth_from_latent_readiness,updated_assignment_02
236,SYN-SIS-000236,Synthetic Student 236,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-014,Honors Algebra 2 - Synthetic Section 01-14,TCH-003,Teacher 03,Assignment 01,Assignment 02,37.82,51.35,13.530000000000001,13.53,49.7396,school_year_growth_from_latent_readiness,updated_assignment_02
251,SYN-SIS-000251,Synthetic Student 251,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-012,Honors Algebra 2 - Synthetic Section 01-12,TCH-003,Teacher 03,Assignment 01,Assignment 02,59.76,67.28,7.520000000000003,7.52,65.6424,school_year_growth_from_latent_readiness,updated_assignment_02
271,SYN-SIS-000271,Synthetic Student 271,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-013,Honors Algebra 2 - Synthetic Section 01-13,TCH-003,Teacher 03,Assignment 01,Assignment 02,63.93,72.3,8.369999999999997,8.37,70.3481,school_year_growth_from_latent_readiness,updated_assignment_02
274,SYN-SIS-000274,Synthetic Student 274,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-014,Honors Algebra 2 - Synthetic Section 01-14,TCH-003,Teacher 03,Assignment 01,Assignment 02,18.84,30.85,12.010000000000002,12.01,30.3057,school_year_growth_from_latent_readiness,updated_assignment_02
281,SYN-SIS-000281,Synthetic Student 281,9,at_risk,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-012,Honors Algebra 2 - Synthetic Section 01-12,TCH-003,Teacher 03,Assignment 01,Assignment 02,41.99,40.78,-1.2100000000000009,-1.21,41.2744,school_year_growth_from_latent_readiness,updated_assignment_02
519,SYN-SIS-000291,Synthetic Student 291,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-011,Honors Algebra 2 - Synthetic Section 02-11,TCH-003,Teacher 03,Assignment 03,Assignment 04,87.87,94.8,6.929999999999993,6.93,92.0244,school_year_growth_from_latent_readiness,updated_assignment_04
524,SYN-SIS-000296,Synthetic Student 296,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,Honors Algebra 2 - Synthetic Section 02-10,TCH-003,Teacher 03,Assignment 03,Assignment 04,0.0,0.0,,,,absent_no_update,pending_no_present_scores
528,SYN-SIS-000300,Synthetic Student 300,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,Honors Algebra 2 - Synthetic Section 02-10,TCH-003,Teacher 03,Assignment 03,Assignment 04,24.97,25.0,0.030000000000001137,0.03,26.0465,school_year_growth_from_latent_readiness,updated_assignment_04
529,SYN-SIS-000301,Synthetic Student 301,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-012,Honors Algebra 2 - Synthetic Section 02-12,TCH-003,Teacher 03,Assignment 03,Assignment 04,58.44,64.83,6.390000000000001,6.39,63.4255,school_year_growth_from_latent_readiness,updated_assignment_04
534,SYN-SIS-000306,Synthetic Student 306,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-011,Honors Algebra 2 - Synthetic Section 02-11,TCH-003,Teacher 03,Assignment 03,Assignment 04,44.75,54.94,10.189999999999998,10.19,53.5447,school_year_growth_from_latent_readiness,updated_assignment_04
541,SYN-SIS-000313,Synthetic Student 313,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,Honors Algebra 2 - Synthetic Section 02-10,TCH-003,Teacher 03,Assignment 03,Assignment 04,3.75,15.28,11.53,11.53,15.4702,school_year_growth_from_latent_readiness,updated_assignment_04
542,SYN-SIS-000314,Synthetic Student 314,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,Honors Algebra 2 - Synthetic Section 02-10,TCH-003,Teacher 03,Assignment 03,Assignment 04,83.43,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
551,SYN-SIS-000323,Synthetic Student 323,9,at_risk,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,Honors Algebra 2 - Synthetic Section 02-10,TCH-003,Teacher 03,Assignment 03,Assignment 04,0.0,32.02,,,34.6548,first_present_evidence_from_latent,initialized_assignment_04
552,SYN-SIS-000324,Synthetic Student 324,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-012,Honors Algebra 2 - Synthetic Section 02-12,TCH-003,Teacher 03,Assignment 03,Assignment 04,24.67,34.67,10.0,10.0,34.1825,school_year_growth_from_latent_readiness,updated_assignment_04
564,SYN-SIS-000336,Synthetic Student 336,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-012,Honors Algebra 2 - Synthetic Section 02-12,TCH-003,Teacher 03,Assignment 03,Assignment 04,53.32,63.3,9.979999999999997,9.98,61.5624,school_year_growth_from_latent_readiness,updated_assignment_04
568,SYN-SIS-000340,Synthetic Student 340,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,Honors Algebra 2 - Synthetic Section 02-10,TCH-003,Teacher 03,Assignment 03,Assignment 04,69.62,70.2,0.5799999999999983,0.58,69.208,school_year_growth_from_latent_readiness,updated_assignment_04
570,SYN-SIS-000342,Synthetic Student 342,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-011,Honors Algebra 2 - Synthetic Section 02-11,TCH-003,Teacher 03,Assignment 03,Assignment 04,50.97,58.51,7.539999999999999,7.54,57.2538,school_year_growth_from_latent_readiness,updated_assignment_04
803,SYN-SIS-000351,Synthetic Student 351,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,Honors Algebra 2 - Synthetic Section 03-10,TCH-003,Teacher 03,Assignment 05,Assignment 06,28.22,43.77,15.550000000000004,15.55,42.266,school_year_growth_from_latent_readiness,updated_assignment_06
809,SYN-SIS-000357,Synthetic Student 357,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,Honors Algebra 2 - Synthetic Section 03-09,TCH-003,Teacher 03,Assignment 05,Assignment 06,13.93,23.19,9.260000000000002,9.26,23.2872,school_year_growth_from_latent_readiness,updated_assignment_06
814,SYN-SIS-000362,Synthetic Student 362,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,Honors Algebra 2 - Synthetic Section 03-09,TCH-003,Teacher 03,Assignment 05,Assignment 06,83.13,88.05,4.920000000000002,4.92,85.7936,school_year_growth_from_latent_readiness,updated_assignment_06
820,SYN-SIS-000368,Synthetic Student 368,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,Honors Algebra 2 - Synthetic Section 03-09,TCH-003,Teacher 03,Assignment 05,Assignment 06,32.06,43.32,11.259999999999998,11.26,42.3138,school_year_growth_from_latent_readiness,updated_assignment_06
821,SYN-SIS-000369,Synthetic Student 369,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,Honors Algebra 2 - Synthetic Section 03-09,TCH-003,Teacher 03,Assignment 05,Assignment 06,44.27,48.06,3.789999999999999,3.79,47.6788,school_year_growth_from_latent_readiness,updated_assignment_06
822,SYN-SIS-000370,Synthetic Student 370,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,Honors Algebra 2 - Synthetic Section 03-10,TCH-003,Teacher 03,Assignment 05,Assignment 06,0.0,32.03,,,34.6633,first_present_evidence_from_latent,initialized_assignment_06
823,SYN-SIS-000371,Synthetic Student 371,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,Honors Algebra 2 - Synthetic Section 03-09,TCH-003,Teacher 03,Assignment 05,Assignment 06,50.97,56.27,5.300000000000004,5.3,55.3614,school_year_growth_from_latent_readiness,updated_assignment_06
825,SYN-SIS-000373,Synthetic Student 373,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,Honors Algebra 2 - Synthetic Section 03-10,TCH-003,Teacher 03,Assignment 05,Assignment 06,42.63,57.69,15.059999999999995,15.06,55.6317,school_year_growth_from_latent_readiness,updated_assignment_06
833,SYN-SIS-000381,Synthetic Student 381,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,Honors Algebra 2 - Synthetic Section 03-10,TCH-003,Teacher 03,Assignment 05,Assignment 06,34.57,44.88,10.310000000000002,10.31,43.9114,school_year_growth_from_latent_readiness,updated_assignment_06
839,SYN-SIS-000387,Synthetic Student 387,9,at_risk,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,Honors Algebra 2 - Synthetic Section 03-09,TCH-003,Teacher 03,Assignment 05,Assignment 06,35.64,42.27,6.630000000000003,6.63,41.8256,school_year_growth_from_latent_readiness,updated_assignment_06
848,SYN-SIS-000396,Synthetic Student 396,9,at_risk,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,Honors Algebra 2 - Synthetic Section 03-10,TCH-003,Teacher 03,Assignment 05,Assignment 06,0.0,75.21,,,71.1429,first_present_evidence_from_latent,initialized_assignment_06
853,SYN-SIS-000401,Synthetic Student 401,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,Honors Algebra 2 - Synthetic Section 03-10,TCH-003,Teacher 03,Assignment 05,Assignment 06,44.49,51.69,7.199999999999996,7.2,50.77,school_year_growth_from_latent_readiness,updated_assignment_06
855,SYN-SIS-000403,Synthetic Student 403,9,at_risk,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,Honors Algebra 2 - Synthetic Section 03-09,TCH-003,Teacher 03,Assignment 05,Assignment 06,69.48,74.11,4.6299999999999955,4.63,72.4957,school_year_growth_from_latent_readiness,updated_assignment_06
1073,SYN-SIS-000410,Synthetic Student 410,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-010,Honors Algebra 2 - Synthetic Section 04-10,TCH-003,Teacher 03,Assignment 07,Assignment 08,73.32,89.45,16.13000000000001,16.13,85.8832,school_year_growth_from_latent_readiness,updated_assignment_08
1075,SYN-SIS-000412,Synthetic Student 412,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-012,Honors Algebra 2 - Synthetic Section 04-12,TCH-003,Teacher 03,Assignment 07,Assignment 08,35.01,39.82,4.810000000000002,4.81,39.6856,school_year_growth_from_latent_readiness,updated_assignment_08
1079,SYN-SIS-000416,Synthetic Student 416,9,at_risk,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-010,Honors Algebra 2 - Synthetic Section 04-10,TCH-003,Teacher 03,Assignment 07,Assignment 08,32.07,35.89,3.8200000000000003,3.82,36.0378,school_year_growth_from_latent_readiness,updated_assignment_08
1087,SYN-SIS-000424,Synthetic Student 424,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-012,Honors Algebra 2 - Synthetic Section 04-12,TCH-003,Teacher 03,Assignment 07,Assignment 08,62.44,71.44,9.0,9.0,69.4555,school_year_growth_from_latent_readiness,updated_assignment_08
1088,SYN-SIS-000425,Synthetic Student 425,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-011,Honors Algebra 2 - Synthetic Section 04-11,TCH-003,Teacher 03,Assignment 07,Assignment 08,0.0,35.94,,,37.9666,first_present_evidence_from_latent,initialized_assignment_08
1101,SYN-SIS-000438,Synthetic Student 438,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-012,Honors Algebra 2 - Synthetic Section 04-12,TCH-003,Teacher 03,Assignment 07,Assignment 08,31.57,36.73,5.159999999999997,5.16,36.6917,school_year_growth_from_latent_readiness,updated_assignment_08
1102,SYN-SIS-000439,Synthetic Student 439,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-010,Honors Algebra 2 - Synthetic Section 04-10,TCH-003,Teacher 03,Assignment 07,Assignment 08,38.32,42.35,4.030000000000001,4.03,42.1918,school_year_growth_from_latent_readiness,updated_assignment_08
1113,SYN-SIS-000450,Synthetic Student 450,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-012,Honors Algebra 2 - Synthetic Section 04-12,TCH-003,Teacher 03,Assignment 07,Assignment 08,43.31,54.58,11.269999999999996,11.27,53.0801,school_year_growth_from_latent_readiness,updated_assignment_08
1116,SYN-SIS-000453,Synthetic Student 453,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-011,Honors Algebra 2 - Synthetic Section 04-11,TCH-003,Teacher 03,Assignment 07,Assignment 08,26.62,25.96,-0.6600000000000001,-0.66,27.0414,school_year_growth_from_latent_readiness,updated_assignment_08
1118,SYN-SIS-000455,Synthetic Student 455,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-011,Honors Algebra 2 - Synthetic Section 04-11,TCH-003,Teacher 03,Assignment 07,Assignment 08,56.56,59.27,2.710000000000001,2.71,58.5188,school_year_growth_from_latent_readiness,updated_assignment_08
1119,SYN-SIS-000456,Synthetic Student 456,9,normal,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-010,Honors Algebra 2 - Synthetic Section 04-10,TCH-003,Teacher 03,Assignment 07,Assignment 08,43.68,49.32,5.640000000000001,5.64,48.6775,school_year_growth_from_latent_readiness,updated_assignment_08
1125,SYN-SIS-000462,Synthetic Student 462,9,high,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-012,Honors Algebra 2 - Synthetic Section 04-12,TCH-003,Teacher 03,Assignment 07,Assignment 08,53.49,59.75,6.259999999999998,6.26,58.5822,school_year_growth_from_latent_readiness,updated_assignment_08
